list_rank,bgm_rank,id,name,name_cn,year,score,votes,tags,url
288,510,404804,天国大魔境,天国大魔境,2023,7.7,14498,Production.I.G|悬疑|2023年4月|漫画改|科幻|TV|战斗|石黒正数|末世|漫改|2023|石黑正数|森大貴|ProductionI.G|日本|森大贵|冒险|公路片|奇幻|NTR|废土|牛尾宪辅|牛尾憲輔|性转|2023年|公路|天国大魔境|Production_I.G|末日|季番,https://chii.in/subject/404804
289,511,376703,アイドルマスター シンデレラガールズ U149,偶像大师 灰姑娘女孩 U149,2023,7.7,7265,CygamesPictures|偶像大师|偶像|2023年4月|冈本学|萝莉|TV|漫画改|2023|音乐|漫改|幼女偶像|岡本学|铁窗P|桃华妈妈|日本|日常|萌|治愈|2023年|幼女|IM@S|村山沖|百合|原创|cygames|游戏改|TVA|季番|照井春佳,https://chii.in/subject/376703
290,512,274,Kanon,,2006,7.7,7182,key|京阿尼|Kanon|催泪|GAL改|TV|石原立也|2006|京都|校园|奇迹|2006年10月|游戏改|杉田智和|恋爱|galgame|京都动画|治愈|2006年10月番|麻枝准|日本|奇幻|京都アニメーション|志茂文彦|日常|2006年|坂本真绫|后宫|堀江由衣|神作,https://chii.in/subject/274
291,514,357961,スキップとローファー,跃动青春,2023,7.7,10605,校园|青春|P.A.WORKS|2023年4月|日常|漫画改|恋爱|治愈|TV|2023|漫改|出合小都美|黑泽朋世|搞笑|日本|女性向|2023年|群像|跃动青春|2023年度top10|纯爱|日本动画|季番|2020s|TVA|黒沢ともよ|成长|2023春|2022|内田真礼,https://chii.in/subject/357961
293,518,103906,PSYCHO-PASS サイコパス 新編集版,心理测量者 新编集版,2014,7.7,2451,虚渊玄|2014年7月|PSYCHO-PASS|Production.I.G|原创|科幻|TV|2014|花泽香菜|ProductionI.G|虚玄渊|很强大的样子|反乌托邦|石田彰|悬疑|犯罪|心理测量者|虚淵玄|日本|战斗|noitaminA|樱井孝宏|盐谷直义|关智一|塩谷直義|Production_I.G|龙之子Production|总集篇|花澤香菜|龙之子,https://chii.in/subject/103906
296,521,8474,放浪息子,放浪男孩,2011,7.7,3079,治愈|伪娘|放浪息子|TV|2011年1月|AIC|性别认同障碍|2011|noitaminA|漫画改|文藝片|画面美|温馨|漫改|校园|Yoooooooo!!|青木英|青春|日常|岡田麿里|冈田麿里|あおきえい|性识障|志村贵子|日本|恋爱|南里侑香|冈田磨里|文艺|志村貴子,https://chii.in/subject/8474
298,524,285666,進撃の巨人 The Final Season,进击的巨人 最终季,2020,7.7,14390,MAPPA|进击的巨人|战斗|热血|TV|漫改|2020年10月|漫画改|2020|奇幻|战争|人类近现代史的反思|漫改历史浓墨重彩的一笔|日本|林祐一郎|泽野弘之|神作|续作|WITSTUDIO|剧情|2020年|反战|2020年12月|2021年1月|瀬古浩司|谏山创|2021|悬疑|猎奇|濑古浩司,https://chii.in/subject/285666
301,531,2459,ギャグマンガ日和3,搞笑漫画日和3,2008,7.7,3167,日和|吐槽|搞笑|光速吐槽|恶搞|2008|泡面番|TV|大地丙太郎|神作|studiodeen|漫画改|猥瑣系|熊吉|kuso|漫改|名冢佳织|語速|2008年3月|日本|不正经|2008年4月|泡面|2008年|隋炀帝|ArtLand|续作|动画|搞笑漫画日和|anime,https://chii.in/subject/2459
302,532,56117,猫物語（黒）,猫物语（黑）,2012,7.7,10655,新房昭之|物语系列|西尾维新|SHAFT|轻小说改|TV|2012年12月|2012|奇幻|神谷浩史|神前晓|堀江由衣|小说改|后宫|轻改|2013年1月|板村智幸|花泽香菜|日本|物语|恋爱|OVA|肉|2012年|吐槽|校园|战斗|2013|续作|渡边明夫,https://chii.in/subject/56117
303,533,285482,異種族レビュアーズ,异种族风俗娘评鉴指南,2020,7.7,13629,卖肉|搞笑|2020年1月|TV|奇幻|漫改|Passione|漫画改|异世界|网盘见|2020|肉番|肉|巨乳|R17漫改|日本|轻小说改|小川優樹|里番|日常|小川优树|2020年|科普|福利|异种族风俗娘评鉴指南|魔物娘|天原|露点|神作|パッショーネ,https://chii.in/subject/285482
306,539,216310,ヤマノススメ サードシーズン,向山进发 第三季,2018,7.7,3660,百合|漫画改|TV|2018年7月|治愈|8-Bit|2018|向山进发|山本裕介|泡面番|日常|8bit|漫改|井口裕香|萌|阿澄佳奈|轻百合|日本|运动|续作|登山|2018年|萌豚|エイトビット|扭曲|户外|松尾祐輔|萌系|松尾祐辅|轻百,https://chii.in/subject/216310
307,542,921,LAST EXILE,最终流放,2003,7.7,2297,GONZO|蒸汽朋克|科幻|村田莲尔|2003|TV|原创|Last_Exile|黑石瞳|神作|千明孝一|烂尾|剧情|2003年4月|斎藤千和|EXILE|日本|美人设|最终流放|2003年|LAST|空战|补番|前田真宏|奇幻|美上色|斋藤千和|SF|TVA|喜多村英梨,https://chii.in/subject/921
310,548,251547,ゴールデンカムイ 第2期,黄金神威 第二季,2018,7.7,3330,冒险|TV|2018年10月|Genostudio|搞笑|美食|漫改|漫画改|战斗|2018|黄金神威|历史|難波日登志|续作|日本|热血|难波日登志|高木登|ジェノスタジオ|群像|剧情|2018年|日本动画|2010s|动画|战争|2018秋|10月|TVA|JUMP,https://chii.in/subject/251547
311,551,83868,ばらかもん,元气囝仔,2014,7.7,4904,治愈|2014年7月|漫画改|搞笑|TV|元气囝仔|2014|书法|日常|KINEMA.CITRUS|小野大辅|漫改|川井宪次|治愈系|KINEMACITRUS|日本|内山昂輝|橘正紀|橘正纪|KINEMA_CITRUS|梶裕贵|2014年|萝莉|川井憲次|杉浦理史|萌|内山昂辉|励志|ヨシノサツキ|日本动画,https://chii.in/subject/83868
312,552,131891,暗殺教室 第2期,暗杀教室 第二季,2016,7.7,7772,漫画改|搞笑|校园|2016年1月|TV|暗杀教室|Lerche|战斗|2016|福山润|暗殺教室|漫改|岸誠二|治愈|催泪|岸诚二|杉田智和|日本|青春|奇幻|宫野真守|日常|续作|JUMP|热血|成长|励志|2016年|教育|神作,https://chii.in/subject/131891
316,562,2460,ギャグマンガ日和2,搞笑漫画日和2,2006,7.7,3231,吐槽|日和|搞笑|泡面番|2006|熊吉怎么又是你|TV|光速吐槽|大地丙太郎|神作|ArtLand|漫画改|恶搞|漫改|語速|名冢佳织|囧ED|kuso|日本|2006年7月|2006年8月|2006年|不正经|泡面|动画|续作|搞笑漫画日和|anime|日本动画|ギャグ,https://chii.in/subject/2460
317,563,174043,この素晴らしい世界に祝福を！2,为美好的世界献上祝福！ 第二季,2017,7.7,18021,搞笑|异世界|轻小说改|2017年1月|为美好的世界献上祝福！|TV|studiodeen|后宫|轻改|奇幻|2017|雨宮天|高桥李依|小说改|第二季|日本|穿越|日常|战斗|续作|为美好的世界献上祝福|冒险|金崎贵臣|金﨑貴臣|STUDIO_DEEN|逗比|2017年|素晴|雨宫天|喜剧,https://chii.in/subject/174043
318,567,443831,Fate/strange Fake,Fate/strange Fake,2026,7.7,3640,A-1Pictures|Fate|奇幻|Type-Moon|TV|战斗|2026年1月|轻小说改|小说改|日本|成田良悟|2026|轻改|2025|2025年1月|榎户骏|泽野弘之|花泽香菜|诸星堇|森久保祥太郎|堀内贤雄|小野友树|关智一|小林优|奈须蘑菇|松冈祯丞|坂诘嵩仁|梶原岳人|羽多野涉|2024,https://chii.in/subject/443831
319,568,531159,日々は過ぎれど飯うまし,时光流逝，饭菜依旧美味,2025,7.7,10323,原创|P.A.WORKS|美食|日常|2025年4月|TV|轻百合|日本|2025|轻百|百合|治愈|川面真也|春水融|校园|比企能博|2025年|搞笑|萌|青春|无法预测的命运之舞台|萌系|萌豚|社团|原创动画|4月|芳文社|青山吉能|追番|2020s,https://chii.in/subject/531159
320,570,376739,進撃の巨人 The Final Season 完結編 前編,进击的巨人 最终季 完结篇 前篇,2023,7.7,10036,MAPPA|进击的巨人|2023|战斗|漫画改|热血|TV|战争|漫改|一个时代的落幕|奇幻|林祐一郎|剧场版|進擊的巨人|日本|续作|那种事情不要啊|2023年3月|2023年4月|泽野弘之|2023年|2023年1月|神作|剧情|谏山创|OVA|瀬古浩司|濑古浩司|TVSP|日本动画,https://chii.in/subject/376739
323,580,135275,この素晴らしい世界に祝福を！,为美好的世界献上祝福！,2016,7.7,22005,搞笑|轻小说改|异世界|2016年1月|为美好的世界献上祝福|穿越|TV|后宫|studiodeen|逗比|2016|轻改|奇幻|小说改|STUDIO_DEEN|日本|日常|战斗|金﨑貴臣|金崎贵臣|冒险|暁なつめ|高桥李依|雨宫天|2016年|素晴|为美好的世界献上祝福！|喜剧|智障|茅野爱衣,https://chii.in/subject/135275
325,585,398951,その着せ替え人形は恋をする Season 2,更衣人偶坠入爱河 第二季,2025,7.7,8120,恋爱|CloverWorks|校园|漫画改|2025年7月|TV|日常|cosplay|2025|漫改|日本|搞笑|卖肉|青年向|篠原啓輔|续作|筱原启辅|青春|更衣人偶坠入爱河|纯爱|未定档|梅原翔太|第二季|2025年|福利|待上映|7月|治愈|富田赖子|COS,https://chii.in/subject/398951
326,587,193298,銀魂.,银魂.,2017,7.7,2378,银魂|搞笑|2017年1月|TV|漫画改|SUNRISE|2017|杉田智和|钉宫理惠|热血|漫改|JUMP|战斗|BN_Pictures|銀魂|BNPictures|日本|吐槽|阪口大助|银他妈|日常|恶搞|续作|宫胁千鹤|宮脇千鶴|空知英秋|石田彰|神作|2017年|日本动画,https://chii.in/subject/193298
327,588,331752,進撃の巨人 The Final Season Part.2,进击的巨人 最终季 Part.2,2022,7.7,12370,MAPPA|进击的巨人|战斗|漫画改|2022年1月|热血|TV|漫改|2022|奇幻|纸片人文化中首屈一指统一全人类审美的雅俗共赏神作|战争|日本|林祐一郎|续作|神作|剧情|泽野弘之|2022年|谏山创|2021|瀬古浩司|濑古浩司|日本动画|猎奇|悬疑|澤野弘之|季番|日漫|2021年,https://chii.in/subject/331752
330,592,75533,劇場版 空の境界,剧场版 空之境界,2013,7.7,3747,空之境界|Type-Moon|奈须きのこ|2013年7月|ufotable|梶浦由記|TV|轻小说改|2013|坂本真綾|蘑菇你又缺钱|奇幻|鈴村健一|空の境界|战斗|轻改|剧场版|小说改|日本|梶浦由记|坂本真绫|总集篇|两仪式|奈须蘑菇|铃村健一|近藤光|2013年|小船井充|TVA|野中卓也,https://chii.in/subject/75533
331,593,174638,夏目友人帳 伍,夏目友人帐 伍,2016,7.7,3850,治愈|2016年10月|TV|夏目友人帳|漫画改|神谷浩史|2016|漫改|妖怪|奇幻|朱夏|夏目友人帐|日常|緑川ゆき|夏目友人帳系列|日本|出合小都美|BrainsBase|续作|治愈系|温情|绿川幸|夏目友人帳_伍|大森贵弘|校园|2016年|石田彰|井上和彦|大森貴弘|吉森信,https://chii.in/subject/174638
332,594,126173,ReLIFE,,2016,7.7,11827,恋爱|校园|青春|漫画改|2016年7月|TV|ReLIFE|漫改|2016|TMS|茅野爱衣|治愈|TMS_Entertainment|小野贤章|日本|小坂知|日常|木村良平|搞笑|穿越|科幻|奇幻|横手美智子|TMSEntertainment|2016年|催泪|纯爱|成长|人生|重生,https://chii.in/subject/126173
333,599,2784,犬夜叉,犬夜叉,2000,7.7,5069,犬夜叉|高橋留美子|穿越|TV|童年|SUNRISE|2000|爱情|战斗|那井那狗那女人|經典|漫画改|经典|高桥留美子|恋爱|山口胜平|奇幻|日本|漫改|古代|2000年10月|热血|拖戏|冒险|长篇|那狗|2000年|青木康直|池田成|雪野五月,https://chii.in/subject/2784
335,601,185792,リトルウィッチアカデミア,小魔女学园,2017,7.7,9853,TRIGGER|原创|吉成曜|2017年1月|奇幻|TV|魔法|百合|小魔女学园|魔女|2017|原创动画|半年番|搞笑|校园|日本|大島ミチル|2017年|日常|战斗|治愈|热血|轻百合|励志|魔法少女|扳机社|今石洋之|島田満|作画|日本动画,https://chii.in/subject/185792
338,605,342667,この素晴らしい世界に祝福を！3,为美好的世界献上祝福！第三季,2024,7.7,12582,搞笑|异世界|轻小说改|2024年4月|为美好的世界献上祝福|TV|奇幻|J.C.STAFF|2024|轻改|后宫|drive|小说改|续作|日本|安部祐二郎|日常|战斗|穿越|素晴|冒险|2024年|为美好的世界献上祝福！|金崎贵臣|未定档|未确定|金﨑貴臣|ドライブ|喜剧|高桥李依,https://chii.in/subject/342667
339,606,204027,斉木楠雄のΨ難 第2期,齐木楠雄的灾难 第二季,2018,7.7,10902,搞笑|J.C.STAFF|校园|日常|漫画改|2018年1月|超能力|TV|齐木楠雄的灾难|2018|漫改|神谷浩史|续作|日本|桜井弘明|2018年|奇幻|吐槽|樱井弘明|JUMP|茅野爱衣|恋爱|EGGFIRM|科幻|小野大辅|半年番|动画|喜剧|EGG_FIRM|第二季,https://chii.in/subject/204027
340,608,14588,ゆるゆり,摇曳百合,2011,7.7,8779,百合|搞笑|摇曳百合|动画工房|2011年7月|阿卡林|TV|日常|漫画改|2011|粉红切开都是黑的|无男主|漫改|ゆるゆり|校园|软妹|太田雅彦|萌|轻百合|日本|治愈|伪百合|動画工房|清新|新人声优|豊崎愛生|一迅社|娱乐部|2011年|NTR,https://chii.in/subject/14588
341,612,295421,ハイキュー!! TO THE TOP 第2クール,排球少年 TO THE TOP 第二期,2020,7.7,2999,运动|Production.I.G|TV|热血|2020年10月|漫画改|排球|2020|漫改|ProductionI.G|竞技|佐藤雅子|排球少年|岸本卓|日本|JUMP|校园|运动番|续作|2020年7月|青春|励志|Production_I.G|2020年|排球！！|日本动画|群像|体育|古馆春一|日常,https://chii.in/subject/295421
342,615,203387,夏目友人帳 陸,夏目友人帐 陆,2017,7.7,3317,治愈|夏目友人帐|2017年4月|TV|漫画改|妖怪|2017|奇幻|神谷浩史|日常|朱夏|漫改|出合小都美|日本|井上和彦|夏目友人帳|大森貴弘|治愈系|温情|续作|石田彰|BrainsBase|校园|大森贵弘|吉森信|2017年|绿川幸|村井さだゆき|催泪|緑川ゆき,https://chii.in/subject/203387
345,628,339326,異世界おじさん,异世界舅舅,2022,7.6,18519,搞笑|异世界|2022年7月|漫画改|奇幻|子安武人|TV|日常|AtelierPontdarc|反套路|漫改|2022|穿越|后宫|日本|河合滋樹|战斗|恋爱|傲娇|颜艺|2022年|河合滋树|喜剧|猪原健太|异世界舅舅|悠木碧|户松遥|冒险|Atelier_Pontdarc|福山润,https://chii.in/subject/339326
347,630,1487,桜蘭高校ホスト部,樱兰高校男公关部,2006,7.6,5565,BONES|櫻蘭男公關|后宫|宮野真守|TV|2006|坂本真绫|治愈系|男公关|搞笑|校园|漫画改|腐|天然呆|樱兰高校|恋爱|双子|少女向|2006年4月|笨蛋|HONEY前輩|春绯|漫改|逆后宫|樱兰|乙女向|恶搞|五十岚卓哉|治愈|日本,https://chii.in/subject/1487
348,632,47685,みなみけ ただいま,南家三姐妹 我回来了,2013,7.6,4267,日常|搞笑|南家三姐妹|2013年1月|治愈|TV|Feel.|吐槽|漫画改|2013|井上麻里奈|佐藤利奈|茅原実里|漫改|みなみけ|校园|日本|川口敬一郎|治愈，搞笑|续作|喜剧|喜多村英梨|2013年|一月番|百合|茅原实里|季番|おまたせ|水树奈奈|伪娘,https://chii.in/subject/47685
349,633,40310,ガールズ＆パンツァー,少女与战车,2012,7.6,7997,少女和战车|百合|水岛努|原创|TV|2012年10月|战车道|Actas|战车|2012|燃|搞笑|战斗|萌娘满载|软妹|WOT|吉田玲子|军事|日本|校园|少女与战车|水島努|萌|热血|轻百合|竞技|アクタス|Panzer|日常|2012年,https://chii.in/subject/40310
350,634,3471,刀語,刀语,2010,7.6,4350,西尾维新|刀语|2010年1月|TV|轻小说改|WHITEFOX|时代剧|2010|傲娇|天然呆|废言帝|战斗|中原麻衣|古装|刀語|小说改|轻改|白发|叨语|元永庆太郎|奇幻|日本|元永慶太郎|恋爱|岩崎琢|田村ゆかり|2010年|无力|细谷佳正|アニメ,https://chii.in/subject/3471
351,635,296195,Re:ゼロから始める異世界生活 新編集版,Re：从零开始的异世界生活 新编集版,2020,7.6,7059,异世界|轻小说改|WHITEFOX|2020年1月|奇幻|TV|Re:ゼロから始める異世界生活|战斗|轻改|2020|轮回|小说改|日本|渡邊政治|穿越|恋爱|后宫|Re:从零开始异世界生活|总集篇|渡边政治|热血|re0|横谷昌宏|冒险|2020年|Re：从零开始的异世界生活|剧情|长月达平|高桥李依|神作,https://chii.in/subject/296195
353,641,294713,かくしごと,隐瞒之事,2020,7.6,6890,日常|治愈|2020年4月|TV|漫画改|搞笑|久米田康治|亚细亚堂|2020|漫改|神谷浩史|亲情|高橋李依|村野佑太|亜細亜堂|日本|高桥李依|催泪|养女儿|隐瞒之事|2020年|家庭|萝莉|父女|女儿|季番|日本动画|2020春|TVA|橋本由香利,https://chii.in/subject/294713
354,645,431767,ガールズバンドクライ,GIRLS BAND CRY,2024,7.6,23081,乐队|原创|音乐|2024年4月|花田十辉|东映动画|3D|百合|TV|2024|東映アニメーション|东映|日本|青春|酒井和男|无法预测的命运之舞台|励志|轻百合|搞笑|日常|少女乐队|摇滚|偶像|热血|2024年|轻百|治愈|花田十輝|神作|gbc,https://chii.in/subject/431767
356,647,127573,ゆるゆり さん☆ハイ！,摇曳百合 3☆High!,2015,7.6,4452,百合|日常|搞笑|2015年10月|摇曳百合|漫画改|TV|阿卡林|TYOAnimations|2015|治愈|漫改|一迅社|畑博之|空气系|校园|萌|轻百合|日本|动画工房|续作|轻百|2015年|深見真|萌豚|萌系|萝莉|藤澤慶昌|TYO|なもり,https://chii.in/subject/127573
357,649,893,灰羽連盟,灰羽联盟,2002,7.6,2263,安倍吉俊|灰羽联盟|TV|治愈|2002|原创|2002年10月|治愈系|百合|神作|天使|经典|奇幻|RADIX|大谷幸|日本|广桥凉|灰羽連盟|补番|ところともかず|2002年|所智一|矢岛晶子|大森贵弘|ゼロGルーム|致郁|RADIX_MOBANIMATION|RADIXMOBANIMATION|内涵|TVA,https://chii.in/subject/893
360,655,137722,僕だけがいない街,只有我不存在的城市,2016,7.6,13707,悬疑|A-1Pictures|推理|漫画改|2016年1月|TV|只有我不在的街道|梶浦由記|2016|漫改|noitaminA|伊藤智彦|穿越|日本|轮回|治愈|推理系|奇幻|岸本卓|校园|NTR|剧情|悠木碧|恋爱|梶浦由记|2016年|A-1_Pictures|季番|动画|日本动画,https://chii.in/subject/137722
361,656,3916,バジリスク ～甲賀忍法帖～,甲贺忍法帖,2005,7.6,2263,GONZO|甲賀忍法帖|TV|忍者|2005|一话一杀|相爱相杀|小说改|水树奈奈|热血|全滅|2005年4月|阴暗|正剧|战斗|便当|日本|奇幻|致郁|轻小说改|2005年4月番|木崎文智|漫画改|木﨑文智|历史|TVA|2005年|半年番|漫改|胧,https://chii.in/subject/3916
362,657,227718,メガロボクス,MEGALO BOX,2018,7.6,9130,拳击|原创|热血|2018年4月|TV|运动|TMS_Entertainment|2018|森山洋|纪念作|漫画改|TMS|战斗|TMSEntertainment|日本|竞技|漫改|安元洋贵|科幻|燃|音乐|明日之丈|2018年|励志|日本动画|格斗|トムス・エンタテインメント|細谷佳正|2018春|megalobox,https://chii.in/subject/227718
